,name,chamber,party,state,district,date,content,replyCount,retweetCount,likeCount,quoteCount,handle,platform,url,photos,news,text,toke,superBERT,enga,cvs
283,Patrick J. Toomey,Senate,Republican,PA,,2021-10-04 14:08:59+00:00,"My condolences go out to the family, friends, &amp; loved ones of the nursing assistant killed this morning, &amp; wishing a full &amp; speedy recovery for the two Philly police officers injured in the ensuing violence. Another unfortunate reminder of the dangers they face every day. twitter.com/PhillyInquirer…",38,5,47,1,sentoomey,Twitter,https://twitter.com/SenToomey/status/1445028179064856585,,['https://twitter.com/PhillyInquirer/status/1444970403487789059'],condolences go family friends loved ones nursing assistant killed morning wishing full speedy recovery two philly police officers injured ensuing violence another unfortunate reminder dangers face every day twittercomphillyinquirer,"['condolences', 'go', 'family', 'friends', 'loved', 'ones', 'nursing', 'assistant', 'killed', 'morning', 'wishing', 'full', 'speedy', 'recovery', 'two', 'philly', 'police', 'officers', 'injured', 'ensuing', 'violence', 'another', 'unfortunate', 'reminder', 'dangers', 'face', 'every', 'day', 'twittercomphillyinquirer']",15,91,False
284,Marsha Blackburn,Senate,Republican,TN,,2021-10-04 13:54:58+00:00,Facebook has one primary goal — profit. https://t.co/MssvHshvbE,365,536,2364,73,marshablackburn,Twitter,https://twitter.com/MarshaBlackburn/status/1445024648413040645,https://pbs.twimg.com/ext_tw_video_thumb/1445024558931759109/pu/img/YRkoS3wXIxq9LlLh.jpg,[],facebook one primary goal profit,"['facebook', 'one', 'primary', 'goal', 'profit']",4,3338,False
285,Cynthia M. Lummis,Senate,Republican,WY,,2021-10-04 13:44:53+00:00,Secretary Yellen – do you distrust the American people so much that you need to know when they bought a couch? Or a cow? https://t.co/pg4I1eeblq,146,648,2976,77,senlummis,Twitter,https://twitter.com/SenLummis/status/1445022111312105476,https://pbs.twimg.com/ext_tw_video_thumb/1445022072942604291/pu/img/G6ogD0UtBjDIMiH_.jpg,[],secretary yellen distrust american people much need know bought couch cow,"['secretary', 'yellen', 'distrust', 'american', 'people', 'much', 'need', 'know', 'bought', 'couch', 'cow']",0,3847,False
286,Christopher A. Coons,Senate,Democrat,DE,,2021-10-04 13:43:00+00:00,"The Civilian Climate Corps will give Americans the opportunity to address local climate challenges while gaining valuable skills, education, &amp; more.

As a longtime supporter of AmeriCorps, I am excited to put more power in the hands of citizens to combat climate change together. https://t.co/VoQ272L8cO",4,20,87,1,chriscoons,Twitter,https://twitter.com/ChrisCoons/status/1445021637443735563,https://pbs.twimg.com/ext_tw_video_thumb/1445020649056096262/pu/img/Z1OvLsQPS8dkvW48.jpg,[],civilian climate corps give americans opportunity address local climate challenges gaining valuable skills education moreas longtime supporter americorps excited put power hands citizens combat climate change together,"['civilian', 'climate', 'corps', 'give', 'americans', 'opportunity', 'address', 'local', 'climate', 'challenges', 'gaining', 'valuable', 'skills', 'education', 'moreas', 'longtime', 'supporter', 'americorps', 'excited', 'put', 'power', 'hands', 'citizens', 'combat', 'climate', 'change', 'together']",1,112,False
287,Marsha Blackburn,Senate,Republican,TN,,2021-10-04 13:41:52+00:00,"Facebook’s own documents prove they actively recruit and study preteens. @georgia_wells @JeffHorwitz
wsj.com/articles/faceb…",37,51,127,6,marshablackburn,Twitter,https://twitter.com/MarshaBlackburn/status/1445021352033931265,,['https://www.wsj.com/articles/facebook-instagram-kids-tweens-attract-11632849667'],facebooks documents prove actively recruit study preteens wells wsjcomarticlesfaceb,"['facebooks', 'documents', 'prove', 'actively', 'recruit', 'study', 'preteens', 'wells', 'wsjcomarticlesfaceb']",4,221,False
288,Joni Ernst,Senate,Republican,IA,,2021-10-04 13:37:11+00:00,"Our Global War on Terrorism veterans deserve recognition. 
 
I’ll keep fighting to pass my bipartisan effort to build a #GWOTMemorial on our National Mall where it belongs. https://t.co/fOxwFjw3xk",32,7,42,4,senjoniernst,Twitter,https://twitter.com/SenJoniErnst/status/1445020173212295173,https://pbs.twimg.com/media/FAomdFXXEAsdn-T.jpg,[],global war terrorism veterans deserve recognition ill keep fighting pass bipartisan effort build gwotmemorial national mall belongs,"['global', 'war', 'terrorism', 'veterans', 'deserve', 'recognition', 'ill', 'keep', 'fighting', 'pass', 'bipartisan', 'effort', 'build', 'gwotmemorial', 'national', 'mall', 'belongs']",6,85,False
289,Sheldon Whitehouse,Senate,Democrat,RI,,2021-10-04 13:27:00+00:00,"Thank God we’re not that bad in RI, but we’re close w stressed nurses and docs, staff shortages, and closed wards. Please be grateful to all hospital workers. 
wsj.com/articles/overw…",21,88,365,3,senwhitehouse,Twitter,https://twitter.com/SenWhitehouse/status/1445017610882519045,,['https://www.wsj.com/articles/overwhelmed-by-covid-19-patients-alaskas-doctors-make-life-and-death-decisions-11633253401'],thank god bad ri close w stressed nurses docs staff shortages closed wards please grateful hospital workers wsjcomarticlesoverw,"['thank', 'god', 'bad', 'ri', 'close', 'w', 'stressed', 'nurses', 'docs', 'staff', 'shortages', 'closed', 'wards', 'please', 'grateful', 'hospital', 'workers', 'wsjcomarticlesoverw']",26,477,False
290,Elizabeth Warren,Senate,Democrat,MA,,2021-10-04 13:20:55+00:00,"Our banking sector has become dominated by the largest banks—resulting in more concentration, higher costs for consumers &amp; systemic risk to our financial system. @RepChuyGarcia and I have a bill to ensure regulators stop harmful bank mergers. 
warren.senate.gov/newsroom/press…",88,169,815,11,senwarren,Twitter,https://twitter.com/SenWarren/status/1445016079965818882,,['https://www.warren.senate.gov/newsroom/press-releases/senator-warren-and-rep-chuy-garca-introduce-the-bank-merger-review-modernization-act-to-end-rubber-stamping-of-bank-merger-applications'],banking sector become dominated largest banksresulting concentration higher costs consumers systemic risk financial system bill ensure regulators stop harmful bank mergers warrensenategovnewsroompress,"['banking', 'sector', 'become', 'dominated', 'largest', 'banksresulting', 'concentration', 'higher', 'costs', 'consumers', 'systemic', 'risk', 'financial', 'system', 'bill', 'ensure', 'regulators', 'stop', 'harmful', 'bank', 'mergers', 'warrensenategovnewsroompress']",0,1083,False
291,Mike Braun,Senate,Republican,IN,,2021-10-04 13:19:00+00:00,"Americans are tired of watching us not do our job as we slide deeper into debt. They demand accountability.
duboiscountyherald.com/b/braun-propos…",106,36,113,4,senatorbraun,Twitter,https://twitter.com/SenatorBraun/status/1445015597071360002,,['https://duboiscountyherald.com/b/braun-proposes-no-budget-no-pay-amendment'],americans tired watching us job slide deeper debt demand accountabilityduboiscountyheraldcombbraunpropos,"['americans', 'tired', 'watching', 'us', 'job', 'slide', 'deeper', 'debt', 'demand', 'accountabilityduboiscountyheraldcombbraunpropos']",0,259,False
292,Bill Cassidy,Senate,Republican,LA,,2021-10-04 13:12:30+00:00,There still is a crisis at the border.,197,73,335,16,senbillcassidy,Twitter,https://twitter.com/SenBillCassidy/status/1445013964287619081,,[],still crisis border,"['still', 'crisis', 'border']",12,621,False
293,Shelley Moore Capito,Senate,Republican,WV,,2021-10-04 12:47:00+00:00,"Proud to announce this support from @fema to fire departments across West Virginia. 

As the top Republican on the Homeland Security Appropriations Subcommittee, I have fought to make sure robust funding is available so our firefighters can do their job safely and effectively. https://t.co/3gN3Kqi8N3",9,3,14,2,sencapito,Twitter,https://twitter.com/SenCapito/status/1445007544624336903,https://pbs.twimg.com/ext_tw_video_thumb/1444057883885416449/pu/img/_fuSbbYNUI95PT2C.jpg,[],proud announce support fire departments across west virginia top republican homeland security appropriations subcommittee fought make sure robust funding available firefighters job safely effectively,"['proud', 'announce', 'support', 'fire', 'departments', 'across', 'west', 'virginia', 'top', 'republican', 'homeland', 'security', 'appropriations', 'subcommittee', 'fought', 'make', 'sure', 'robust', 'funding', 'available', 'firefighters', 'job', 'safely', 'effectively']",1,28,False
294,Rand Paul,Senate,Republican,KY,,2021-10-04 12:42:20+00:00,I don’t think anyone is going to be listening to Scrooge Fauci. I know I won’t be. twitter.com/rncresearch/st…,1926,2789,17709,267,randpaul,Twitter,https://twitter.com/RandPaul/status/1445006370063986695,,['https://twitter.com/rncresearch/status/1444679547631325198'],dont think anyone going listening scrooge fauci know wont twittercomrncresearchst,"['dont', 'think', 'anyone', 'going', 'listening', 'scrooge', 'fauci', 'know', 'wont', 'twittercomrncresearchst']",2,22691,False
295,Tom Cotton,Senate,Republican,AR,,2021-10-04 12:15:38+00:00,Tony Blinken's State Department sat on its hands throughout the Afghanistan withdrawal and now we're dealing with the repercussions. https://t.co/rjzU4ycvvN,87,170,694,7,sentomcotton,Twitter,https://twitter.com/SenTomCotton/status/1444999652613427202,https://pbs.twimg.com/ext_tw_video_thumb/1444999384760991744/pu/img/QHB5LF29fHWsEb7u.jpg,[],tony blinkens state department sat hands throughout afghanistan withdrawal dealing repercussions,"['tony', 'blinkens', 'state', 'department', 'sat', 'hands', 'throughout', 'afghanistan', 'withdrawal', 'dealing', 'repercussions']",8,958,False
296,Bill Hagerty,Senate,Republican,TN,,2021-10-04 03:06:19+00:00,"Bill Hagerty: Spending Bill Opens U.S. to ‘Unlimited’ Afghan Resettlement with ‘Zero Vetting’ | @BreitbartNews 
breitbart.com/politics/2021/…",11,8,20,1,senatorhagerty,Twitter,https://twitter.com/SenatorHagerty/status/1444861411449004037,,['https://www.breitbart.com/politics/2021/09/30/bill-hagerty-u-s-unlimited-afghan-resettlement-zero-vetting/'],bill hagerty spending bill opens us unlimited afghan resettlement zero vetting breitbartcompolitics2021,"['bill', 'hagerty', 'spending', 'bill', 'opens', 'us', 'unlimited', 'afghan', 'resettlement', 'zero', 'vetting', 'breitbartcompolitics2021']",0,40,False
297,Gary C. Peters,Senate,Democrat,MI,,2021-10-04 02:24:28+00:00,"Tonight I joined @detroitnaacp and @SecFudge at the 66th annual Freedom Fund Dinner. Thank you @revanthony for reminding us: Don’t Rest on Your Freedom! We must work together to protect voting rights, make housing more fair &amp; affordable and pass justice reform. https://t.co/vz0jxqnker",6,16,75,0,sengarypeters,Twitter,https://twitter.com/SenGaryPeters/status/1444850879446888450,https://pbs.twimg.com/media/FA0kK_nWQAA2f0N?format=jpg&name=small,[],tonight joined 66th annual freedom fund dinner thank reminding us dont rest freedom must work together protect voting rights make housing fair affordable pass justice reform,"['tonight', 'joined', '66th', 'annual', 'freedom', 'fund', 'dinner', 'thank', 'reminding', 'us', 'dont', 'rest', 'freedom', 'must', 'work', 'together', 'protect', 'voting', 'rights', 'make', 'housing', 'fair', 'affordable', 'pass', 'justice', 'reform']",-1,97,False
298,Bill Hagerty,Senate,Republican,TN,,2021-10-04 02:21:03+00:00,"The Biden Admin’s policies make us less energy independent, they make us more vulnerable to countries like China, they ship jobs overseas–and their latest tax proposals will make it even worse. https://t.co/otEAX7coKX",20,37,76,1,senatorhagerty,Twitter,https://twitter.com/SenatorHagerty/status/1444850019505410054,https://pbs.twimg.com/ext_tw_video_thumb/1444849977306624005/pu/img/DypxZGL8sibAirnW.jpg,[],biden admins policies make us less energy independent make us vulnerable countries like china ship jobs overseasand latest tax proposals make even worse,"['biden', 'admins', 'policies', 'make', 'us', 'less', 'energy', 'independent', 'make', 'us', 'vulnerable', 'countries', 'like', 'china', 'ship', 'jobs', 'overseasand', 'latest', 'tax', 'proposals', 'make', 'even', 'worse']",25,134,False
299,Richard Blumenthal,Senate,Democrat,CT,,2021-10-04 01:58:44+00:00,"Facebook’s actions make clear that we cannot trust it to police itself. We must consider stronger oversight, effective protections for children, &amp; tools for parents, among the needed reforms.",22,52,255,8,senblumenthal,Twitter,https://twitter.com/SenBlumenthal/status/1444844405454745602,,[],facebooks actions make clear cannot trust police must consider stronger oversight effective protections children tools parents among needed reforms,"['facebooks', 'actions', 'make', 'clear', 'cannot', 'trust', 'police', 'must', 'consider', 'stronger', 'oversight', 'effective', 'protections', 'children', 'tools', 'parents', 'among', 'needed', 'reforms']",4,337,False
300,Richard Blumenthal,Senate,Democrat,CT,,2021-10-04 01:58:44+00:00,I look forward to Frances’ testimony on Tuesday before my subcommittee &amp; to future hearings documenting why Facebook &amp; other tech companies must be held accountable—&amp; how we plan to do that.,10,44,232,3,senblumenthal,Twitter,https://twitter.com/SenBlumenthal/status/1444844404565544962,,[],look forward frances testimony tuesday subcommittee future hearings documenting facebook tech companies must held accountableamp plan,"['look', 'forward', 'frances', 'testimony', 'tuesday', 'subcommittee', 'future', 'hearings', 'documenting', 'facebook', 'tech', 'companies', 'must', 'held', 'accountableamp', 'plan']",4,289,False
301,Richard Blumenthal,Senate,Democrat,CT,,2021-10-04 01:58:44+00:00,"Frances has shown the world that the company is using Big Tobacco’s playbook, cruelly &amp; cravenly seeking to make more money from addictive harms to our children, while suppressing disclosure of what it knew.",2,22,67,0,senblumenthal,Twitter,https://twitter.com/SenBlumenthal/status/1444844402472591362,,[],frances shown world company using big tobaccos playbook cruelly cravenly seeking make money addictive harms children suppressing disclosure knew,"['frances', 'shown', 'world', 'company', 'using', 'big', 'tobaccos', 'playbook', 'cruelly', 'cravenly', 'seeking', 'make', 'money', 'addictive', 'harms', 'children', 'suppressing', 'disclosure', 'knew']",4,91,False
302,Richard Blumenthal,Senate,Democrat,CT,,2021-10-04 01:58:43+00:00,"Like so many, I was deeply moved by Frances, who proved courageous, credible, &amp; compelling on 60 Minutes. From her first visit with my office, I’ve admired her backbone &amp; bravery in revealing terrible truths about one of the world’s most powerful, implacable corporate giants. twitter.com/60minutes/stat…",55,317,864,9,senblumenthal,Twitter,https://twitter.com/SenBlumenthal/status/1444844398936797190,,['https://twitter.com/60minutes/status/1444809720808845315'],like many deeply moved frances proved courageous credible compelling minutes first visit office ive admired backbone bravery revealing terrible truths one worlds powerful implacable corporate giants twittercom60minutesstat,"['like', 'many', 'deeply', 'moved', 'frances', 'proved', 'courageous', 'credible', 'compelling', 'minutes', 'first', 'visit', 'office', 'ive', 'admired', 'backbone', 'bravery', 'revealing', 'terrible', 'truths', 'one', 'worlds', 'powerful', 'implacable', 'corporate', 'giants', 'twittercom60minutesstat']",4,1245,False
